Carex_conoidea|B825|DEL|spm00001428|Griseae
Carex_conoidea||DEL|spm00005288|Griseae
Carex_conoidea||PEN|spm00005289|Griseae
Carex_careyana|B798|KTY|spm00001401|Careyanae
Carex_plantaginea|B1286|TEN|spm00001893|Careyanae
Carex_hitchcockiana||KTY|spm00005311|Griseae
Carex_hitchcockiana||ONT|spm00005308|Griseae
Carex_hitchcockiana|B038|KTY|spm00000657|Griseae
Carex_hitchcockiana||QUE|spm00005223|Griseae
Carex_brysonii||ALA|spm00005284|Griseae
Carex_brysonii|B036|ALA|spm00000655|Griseae
Carex_ouachitana||OKL|spm00005316|Griseae
Carex_ouachitana||ARK|spm00005317|Griseae
Carex_ouachitana||KTY|spm00005315|Griseae
Carex_ouachitana|B937|WAS|spm00001538|Griseae
Carex_asynchrona||MXE|spm00000257|Griseae
Carex_impressinervia|B1177|MSI|spm00001784|Griseae
Carex_flaccosperma|B052|LOU|spm00000671|Griseae
Carex_pigra||SCA|spm00005321|Griseae
Carex_flaccosperma||TEX|spm00005296|Griseae
Carex_pigra||MSI|spm00005322|Griseae
Carex_flaccosperma||LOU|spm00005297|Griseae
Carex_flaccosperma||SCA|spm00005295|Griseae
Carex_pigra|B1178|MSI|spm00001785|Griseae
Carex_glaucodea||KTY|spm00005300|Griseae
Carex_glaucodea||INI|spm00005301|Griseae
Carex_glaucodea||KTY|spm00005299|Griseae
Carex_glaucodea|B924|INI|spm00001525|Griseae
Carex_atractodes||MXE|spm00000256|Granulares
Carex_collinsii|B209|DEL|spm00000827|Collinsiae
Carex_luzulifolia|B410|CAL|spm00001028|Aulocystis
Carex_luzulina_var._luzulina|B1301|CAL|spm00001908|Aulocystis
Carex_albida||CAL|spm00003602|Aulocystis
Carex_lemmonii|B411|CAL|spm00001029|Aulocystis
Carex_fissuricola|B1511|IDA|spm00002117|Aulocystis
Carex_giraldiana||CHN|spm00000054|Careyanae
Carex_longirostrata||CHS|spm00000077|Rhomboidales
Carex_longirostrata|D0259|KOR?|spm00000351|Rhomboidales
Carex_baimaensis||CHS|spm00000027|Careyanae
Carex_yandangshanica||CHS|spm00000138|Rhomboidales
Carex_chaofangii||CHS|spm00000093|Rhomboidales
Carex_kobresiformis||CHS|spm00000067|Rhomboidales
Carex_lianchengensis||CHS|spm00000073|Rhomboidales
Carex_shangchengensis||CHS|spm00000071|Rhomboidales
Carex_foraminata||CHS|spm00000052|Mitratae
Carex_ulobasis||KOR|spm00000003|Acrocystis
Carex_morii|F0014|KOR?|spm00000340|Decorae
Carex_blepharicarpa_var._stenocarpa|E0025|KOR?|spm00000323|Aulocystis
Carex_davidii||CHN|spm00000040|Mitratae
Carex_hastata||CHS|spm00000058|Rhomboidales
Carex_qiyunensis||CHS|spm00000102|Mitratae
Carex_hypochlora||CHN|spm00000060|Mitratae
Carex_genkaiensis|D0099|KOR?|spm00000330|Mitratae
Carex_lancifolia||CHN|spm00000070|Clandestinae
Carex_breviaristata||CHS|spm00000029|Mitratae
Carex_nervata|E0402|KOR?|spm00000342|Mitratae
Carex_kamagariensis|D0218|KOR?|spm00000336|Mitratae
Carex_meridiana|D0660|KOR?|spm00000338|Mitratae
Carex_candolleana|E0109|KOR?|spm00000327|Mitratae
Carex_chungii||CHS|spm00000134|Mitratae
Carex_genkaiensis||KOR|spm00000008|Mitratae
Carex_chungii||CHS|spm00000137|Mitratae
Carex_chungii||CHS|spm00000037|Mitratae
Carex_mitrata_var._aristata||CHS|spm00000086|Mitratae
Carex_chungii||CHS|spm00000022|Mitratae
Carex_polyschoenoides||CHN|spm00000096|Mitratae
Carex_densipilosa||CHS|spm00000042|Lageniformes
Carex_genkaiensis||KOR|spm00000011|Mitratae
Carex_jiuhuaensis||CHS|spm00000063|Rhomboidales
Carex_dapanshanica||CHS|spm00000039|Mitratae
Carex_macrandrolepis||KOR|spm00000009|Rhomboidales
Carex_macrandrolepis|E0316|KOR?|spm00000337|Rhomboidales
Carex_spissa||MXE|spm00000296|Thuringiaca
Carex_pringlei||MXE|spm00000293|Thuringiaca
Carex_spissa|B1208|ARI|spm00001815|Thuringiaca
Carex_flacca|B1202|CAL|spm00001809|Thuringiaca
Carex_macrostachys||ITA|spm00000523|Aulocystis
Carex_macrosolen||CL?|spm00003085|Abditispicae
Carex_macrosolen||AGS|spm00000553|Abditispicae
Carex_collumanthus|STA_11|COL|spm00005156|Abditispicae
Carex_banksii||CLS|spm00000545|Pellucidae
Carex_acaulis||CLS|spm00000518|Abditispicae
Carex_depauperata||GRB|spm00005158|Depauperatae
Carex_johnstonii||TAN|spm00000199|Hymenochlaenae
Carex_johnstonii||UGA|spm00000200|Hymenochlaenae
Carex_johnstonii||ETH|spm00000198|Hymenochlaenae
Carex_bulgarica||BUL|spm00000555|Aulocystis
Carex_melanocarpa||KHA|spm00004389|Acrocystis
Carex_negrii||SOM|spm00003349|Graciles
Carex_fuliginosa||NUN|spm00005481|Aulocystis
Carex_fuliginosa||NUN|spm00005482|Aulocystis
Carex_fuliginosa||NUN|spm00005478|Aulocystis
Carex_fuliginosa||NUN|spm00005480|Aulocystis
Carex_fuliginosa||NUN|spm00005476|Aulocystis
Carex_fuliginosa||NUN|spm00005477|Aulocystis
Carex_fuliginosa|B1020|ARK|spm00001627|Aulocystis
Carex_stenocarpa||ALT|spm00003412|Aulocystis
Carex_sect.Aulocystis||CHC|spm00003387|Aulocystis
Carex_nivalis||AFG|spm00003375|Aulocystis
Carex_alajica||CHX|spm00003353|Careyanae
Carex_oligocarya||PAK|spm00003395|Clandestinae
Carex_concinnoides|B1311|CAL|spm00001918|Clandestinae
Carex_negrii||ETH|spm00003348|Graciles
Carex_cherokeensis||FLA|spm00005225|Hymenochlaenae
Carex_tunimanensis||MXT|spm00000303|Hymenochlaenae
Carex_cherokeensis|B212|FLA|spm00000830|Hymenochlaenae
Carex_obispoensis|B1190|CAL|spm00001797|Hymenochlaenae
Carex_tonsa|B712||spm00001317|Acrocystis
Carex_albicans|STA_187|USA?|spm00005138|Acrocystis
Carex_floridana|B288|FLA|spm00000906|Acrocystis
Carex_pensylvanica||MAN|spm00005140|Acrocystis
Carex_pensylvanica|pensylvanica_3202|ILL|spm00002569|Acrocystis
Carex_pityophila|B1223|NWM|spm00001830|Acrocystis
Carex_geophila|B322|TEX|spm00000940|Acrocystis
Carex_brainerdii|B142|CAL|spm00000760|Acrocystis
Carex_zikae|B966|WAS|spm00001573|Acrocystis
Carex_globosa|B302|CAL|spm00000920|Acrocystis
Carex_turbinata||MXN|spm00000301|Acrocystis
Carex_serpenticola|B1354|CAL|spm00001961|Acrocystis
Carex_reznicekii|B605|ALA|spm00001212|Acrocystis
Carex_leucodonta||MXE|spm00000269|Acrocystis
Carex_turbinata|B1270|ARI|spm00001877|Acrocystis
Carex_turbinata||MXE|spm00000302|Acrocystis
Carex_perakensis|C_perakensis_BHY||spm00003609|Decorae
Carex_baccans|STA_208|TAI|spm00005149|Polystachyae
Carex_composita||CHT|spm00003356|Polystachyae
Carex_schlagintweitiana||CHT|spm00003382|Setigerae
Carex_litvinovii||TZK|spm00003467|Aulocystis
Carex_koshewnikowii||TZK|spm00003465|Aulocystis
Carex_haematostoma_var._alexeenkoana||PAK|spm00003360|Aulocystis
Carex_nakaoana||CHT|spm00003374|Aulocystis
Carex_haematostoma_var._alexeenkoana||PAK|spm00003359|Aulocystis
Carex_borii||WHM|spm00003355|Aulocystis
Carex_plectobasis||CHT|spm00003378|Aulocystis
Carex_haematostoma||CHT|spm00003383|Aulocystis
Carex_montis_everesti||CHT|spm00003369|Aulocystis
Carex_glacialis||NUN|spm00005483|Lamprochlaenae
Carex_glacialis||NUN|spm00005484|Lamprochlaenae
Carex_glacialis|B887|NFL|spm00001488|Lamprochlaenae
Carex_subebracteata||CHI|spm00000121|Mitratae
Carex_tricolor||BUL|spm00003601|Acrocystis
Carex_turkestanica||AFG|spm00003479|Lamprochlaenae
Carex_turkestanica||KGZ|spm00003476|Lamprochlaenae
Carex_liparocarpos_subsp._bordzilowskii||TCS|spm00003466|Lamprochlaenae
Carex_tangulashanensis||CHQ|spm00003591|Lamprochlaenae
Carex_rhizina||AUT|spm00002182|Clandestinae
Carex_pediformis_subsp._macroura||FIN|spm00003598|Clandestinae
Carex_rhizina_subsp._reventa||CHM|spm00003484|Clandestinae
Carex_cardiolepis||AFG|spm00003391|Clandestinae
Carex_tapintzensis||CHT|spm00003393|Clandestinae
Carex_crebra||CHT|spm00003396|Clandestinae
Carex_crebra||CHT|spm00003392|Clandestinae
Carex_laeta||CHT|spm00003394|Clandestinae
Carex_renauldii||MDG|spm00000224|Hymenochlaenae
Carex_graminifolia||MDG|spm00000195|Indicae
Carex_hirtigluma||MDG|spm00000196|Indicae
Carex_hirtigluma||MDG|spm00000197|Indicae
Carex_elatior||MDG|spm00002221|Indicae
Carex_valbrayi||MDG|spm00002203|Indicae
Carex_renschiana||MDG|spm00002206|Indicae
Carex_heterodoxa||MDG|spm00002213|Indicae
Carex_ramosa||REU|spm00002209|Indicae
Carex_andringitrensis|Carex_MOR_911||spm00004704|Indicae
Carex_hirtigluma||MDG|spm00002212|Indicae
Carex_rutenbergiana||MDG|spm00000228|Indicae
Carex_pyramidalis||MDG|spm00000223|Indicae
Carex_valbrayi||MDG|spm00002204|Indicae
Carex_proxima||MDG|spm00000222|Indicae
Carex_euryphylla||MDG|spm00002218|Indicae
Carex_euryphylla||MDG|spm00002219|Indicae
Carex_pyramidalis|Carex_MOR_912||spm00004705|Indicae
Carex_wahlenbergiana||REU|spm00002200|Indicae
Carex_renschiana||MDG|spm00002207|Indicae
Carex_zuluensis||NAT|spm00000580|Indicae
Carex_neochevalieri||SIE|spm00002179|Indicae
Carex_macrophyllidion|Carex_MOR_913||spm00004706|Indicae
Carex_steudneri||TAN|spm00000242|Indicae
Carex_wahlenbergiana||REU|spm00002201|Indicae
Carex_aztecica||MXG|spm00000253|Indicae
Carex_aztecica||MXS|spm00000254|Indicae
Carex_humboldtiana||MXC|spm00000271|Indicae
Carex_sect.Indicae___sp._nov._C._polystachya_group||MXE|spm00000287|Indicae
Carex_polystachya|STA_210|BLZ|spm00005148|Indicae
Carex_hultenii||MXE|spm00000273|Indicae
Carex_sect.Indicae___sp._nov._red_based_Polystachyae||MXT|spm00000286|Indicae
Carex_angolensis||MLW|spm00000170|Indicae
Carex_sect.Indicae___Chiapas||MXT|spm00000291|Indicae
Carex_sect.Indicae___Chiapas||MXT|spm00000290|Indicae
Carex_madrensis||MXS|spm00000277|Indicae
Carex_echinochloe_subsp._nyasensis||TAN|spm00000187|Indicae
Carex_echinochloe|Carex_MOR_908||spm00004701|Indicae
Carex_steudneri||KEN|spm00000240|Indicae
Carex_steudneri|Carex_MOR_909||spm00004702|Indicae
Carex_chlorosaccus||KEN|spm00000180|Indicae
Carex_leptocladus||GGI|spm00002180|Indicae
Carex_neochevalieri|Carex_MOR_321||spm00004699|Indicae
Carex_ramosa||REU|spm00002208|Indicae
Carex_andringitrensis||MDG|spm00000169|Indicae
Carex_sect.Indicae||KOR|spm00000005|Indicae
Carex_sanguinea||AFG|spm00003475|Kobresia
Carex_cruciata|C_cruciata_ZSL||spm00003648|Indicae
Carex_filicina|C_filiciana_BHY||spm00003607|Indicae
Carex_bathiei||MDG|spm00002195|Indicae
Carex_sect.Indicae||KOR|spm00000004|Indicae
Carex_filicina|C_filicina_LJQ||spm00003644|Indicae
Carex_filicina||CHT|spm00003386|Indicae
Carex_filicina||CHS|spm00000143|Indicae
Carex_rivulorum|C_hangzhouensis_BHY||spm00003604|Hangzhouenses
Carex_simulans|C_simulans_BHY||spm00003605|Rhomboidales
Carex_pomiensis||CHT|spm00003352|Decorae
Carex_pseudotristachya||CHS|spm00000098|Mitratae
Carex_indica||FIJ|spm00002192|Indicae
Carex_indica||QLD|spm00002191|Indicae
Carex_cruciata|STA_207|MLY|spm00005147|Indicae
Carex_elatior||MDG|spm00002220|Indicae
Carex_munda||EHM|spm00003372|Mundae
Carex_inclinis||CHT|spm00003373|Decorae
Carex_gongshanensis||CHT|spm00003361|Graciles
Carex_lachenalii_subsp._parkeri|||spm00006050|Glareosae
Carex_lachenalii_subsp._parkeri|||spm00006049|Glareosae
Carex_lachenalii||NUN|spm00005491|Glareosae
Carex_lachenalii||NUN|spm00005489|Glareosae
Carex_lachenalii||NUN|spm00005493|Glareosae
Carex_lachenalii||NUN|spm00005490|Glareosae
Carex_lachenalii|||spm00006045|Glareosae
Carex_lachenalii|||spm00006034|Glareosae
Carex_lachenalii|||spm00006042|Glareosae
Carex_lachenalii|||spm00006044|Glareosae
Carex_lachenalii|||spm00006035|Glareosae
Carex_lachenalii|||spm00006039|Glareosae
Carex_lachenalii||NUN|spm00005488|Glareosae
Carex_lachenalii|B1033|ARK|spm00001640|Glareosae
Carex_lachenalii|||spm00006040|Glareosae
Carex_lachenalii|||spm00006043|Glareosae
Carex_lachenalii|||spm00006047|Glareosae
Carex_lachenalii|||spm00006048|Glareosae
Carex_lachenalii|||spm00006041|Glareosae
Carex_lachenalii|||spm00006046|Glareosae
Carex_mackenziei|||spm00006062|Glareosae
Carex_mackenziei|B1050|ARK|spm00001657|Glareosae
Carex_mackenziei|||spm00006063|Glareosae
Carex_mackenziei|STA_833|MAN|spm00005245|Glareosae
Carex_glareosa_subsp._glareosa|B1149|MAN|spm00001756|Glareosae
Carex_glareosa|||spm00006021|Glareosae
Carex_glareosa|||spm00006020|Glareosae
Carex_glareosa||NUN|spm00005487|Glareosae
Carex_glareosa||NUN|spm00005486|Glareosae
Carex_glareosa|||spm00006022|Glareosae
Carex_glareosa|||spm00004628|Glareosae
Carex_glareosa|||spm00006023|Glareosae
Carex_glareosa|||spm00006024|Glareosae
Carex_glareosa|glareosa_17823|ASK|spm00002420|Glareosae
Carex_glareosa|||spm00006026|Glareosae
Carex_ursina|||spm00006103|Glareosae
Carex_ursina|||spm00006104|Glareosae
Carex_ursina|||spm00006106|Glareosae
Carex_ursina|||spm00006107|Glareosae
Carex_ursina|B1368|YUK|spm00001975|Glareosae
Carex_ursina|ursina_86196|GNL|spm00002726|Glareosae
Carex_nemurensis|C.nemurensis_1963||spm00004619|Glareosae
Carex_diastena|||spm00006010|Glareosae
Carex_diastena|Carex_MAGUILLA_82||FASTA.LABEL.NO.SPECIMEN.MATCH|Glareosae
Carex_heleonastes|||spm00006031|Glareosae
Carex_heleonastes|||spm00006027|Glareosae
Carex_heleonastes|||spm00006028|Glareosae
Carex_heleonastes|||spm00006030|Glareosae
Carex_heleonastes|B1347|ABT|spm00001954|Glareosae
Carex_heleonastes|||spm00006029|Glareosae
Carex_trisperma_var._billingsii|trisperma_var_billingsii||spm00002722|Glareosae
Carex_trisperma|B729|MIC|spm00001334|Glareosae
Carex_trisperma|||spm00006099|Glareosae
Carex_trisperma|||spm00006098|Glareosae
Carex_trisperma|||spm00006097|Glareosae
Carex_trisperma_var._billingsii|||spm00004630|Glareosae
Carex_trisperma_var._billingsii|||spm00006101|Glareosae
Carex_marina_subsp._pseudolagopina|||spm00006072|Glareosae
Carex_marina_subsp._pseudolagopina|||spm00006073|Glareosae
Carex_marina_subsp._pseudolagopina|||spm00006071|Glareosae
Carex_marina||NWT|spm00005498|Glareosae
Carex_marina||NUN|spm00005495|Glareosae
Carex_marina|||spm00006066|Glareosae
Carex_marina|||spm00006068|Glareosae
Carex_marina|||spm00006070|Glareosae
Carex_marina|||spm00006065|Glareosae
Carex_marina||NWT|spm00005496|Glareosae
Carex_marina|marina_050074|YUK|spm00002498|Glareosae
Carex_marina|||spm00006067|Glareosae
Carex_marina|B1139|MAN|spm00001746|Glareosae
Carex_marina|||spm00006069|Glareosae
Carex_loliacea|||spm00006061|Glareosae
Carex_loliacea|loliacea_2001||spm00002484|Glareosae
Carex_loliacea|STA_832|FIN|spm00005386|Glareosae
Carex_loliacea|||spm00006059|Glareosae
Carex_loliacea|||spm00004629|Glareosae
Carex_loliacea|B1043|ARK|spm00001650|Glareosae
Carex_tenuiflora|||spm00006091|Glareosae
Carex_tenuiflora|||spm00006093|Glareosae
Carex_tenuiflora|||spm00006087|Glareosae
Carex_canescens|curta_06162001|KOR|spm00002341|Glareosae
Carex_tenuiflora|tenuiflora_3175|WIS|spm00002706|Glareosae
Carex_tenuiflora|||spm00006089|Glareosae
Carex_tenuiflora|||spm00006094|Glareosae
Carex_tenuiflora|||spm00006086|Glareosae
Carex_tenuiflora|B708|MAN|spm00001313|Glareosae
Carex_brunnescens|||spm00005976|Glareosae
Carex_brunnescens|||spm00005977|Glareosae
Carex_brunnescens|||spm00005975|Glareosae
Carex_brunnescens|||spm00005980|Glareosae
Carex_brunnescens|||spm00005974|Glareosae
Carex_brunnescens|||spm00005972|Glareosae
Carex_brunnescens|||spm00005984|Glareosae
Carex_brunnescens|STA_787|MAN|spm00005384|Glareosae
Carex_brunnescens|||spm00005973|Glareosae
Carex_brunnescens|||spm00005968|Glareosae
Carex_brunnescens|||spm00005981|Glareosae
Carex_brunnescens|||spm00005978|Glareosae
Carex_brunnescens_subsp._sphaerostachya|||spm00005985|Glareosae
Carex_brunnescens_subsp._sphaerostachya|||spm00005986|Glareosae
Carex_brunnescens|||spm00005966|Glareosae
Carex_brunnescens|||spm00005969|Glareosae
Carex_brunnescens_subsp._sphaerostachya|||spm00005987|Glareosae
Carex_brunnescens|brunnescens_3163|WIS|spm00002287|Glareosae
Carex_brunnescens_sphaerostachya|Carex_STARR_4||FASTA.LABEL.NO.SPECIMEN.MATCH|Glareosae
Carex_brunnescens|||spm00005982|Glareosae
Carex_kreczetoviczii|Carex_MAGUILLA_108||FASTA.LABEL.NO.SPECIMEN.MATCH|Glareosae
Carex_brunnescens|||spm00005970|Glareosae
Carex_brunnescens|||spm00005983|Glareosae
Carex_brunnescens_subsp._sphaerostachya|||spm00005989|Glareosae
Carex_furva|||spm00006011|Glareosae
Carex_furva|||spm00006017|Glareosae
Carex_furva|||spm00006012|Glareosae
Carex_furva|||spm00006013|Glareosae
Carex_furva|||spm00006016|Glareosae
Carex_furva|||spm00006018|Glareosae
Carex_furva|||spm00006014|Glareosae
Carex_bonanzensis|Carex_MAGUILLA_35||FASTA.LABEL.NO.SPECIMEN.MATCH|Glareosae
Carex_bonanzensis|B1213|ARK|spm00001820|Glareosae
Carex_bonanzensis|||spm00005963|Glareosae
Carex_bonanzensis|||spm00005965|Glareosae
Carex_canescens_subsp._disjuncta|||spm00006008|Glareosae
Carex_canescens_subsp._disjuncta|||spm00006009|Glareosae
Carex_lapponica|B1034|ARK|spm00001641|Glareosae
Carex_canescens|canescens_1879||spm00002293|Glareosae
Carex_canescens|canescens_3173|WIS|spm00002295|Glareosae
Carex_canescens|STA_788|ONT|spm00005385|Glareosae
Carex_canescens|lapponica_14790|INI|spm00002469|Glareosae
Carex_canescens_var._robustior|||spm00006006|Glareosae
Carex_canescens|||spm00006001|Glareosae
Carex_canescens|canescence_587|U.S.A.|spm00002296|Glareosae
Carex_canescens|||spm00006003|Glareosae
Carex_canescens|||spm00006004|Glareosae
Carex_canescens|||spm00005999|Glareosae
Carex_canescens|||spm00006005|Glareosae
Carex_arctiformis|||spm00005962|Glareosae
Carex_canescens||CL?|spm00003113|Glareosae
Carex_arctiformis|||spm00005961|Glareosae
Carex_canescens|||spm00006002|Glareosae
Carex_canescens|||spm00005994|Glareosae
Carex_canescens|||spm00005995|Glareosae
Carex_canescens|canescens_2402||spm00002294|Glareosae
Carex_canescens|canescens_1787||spm00002292|Glareosae
Carex_praeceptorium|||spm00006076|Glareosae
Carex_praeceptorium|||spm00006077|Glareosae
Carex_praeceptorium|||spm00006078|Glareosae
Carex_praeceptorium|||spm00006079|Glareosae
Carex_praeceptorium|STA_852|ORE|spm00005387|Glareosae
Carex_praeceptorium|||spm00006075|Glareosae
Carex_canescens||SPA|spm00003182|Glareosae
Carex_canescens||ICE|spm00003159|Glareosae
Carex_canescens||FIN|spm00003135|Glareosae
Carex_lapponica|||spm00006058|Glareosae
Carex_lapponica|||spm00006057|Glareosae
Carex_praeceptorium|praeceptorium_34104|MNT|spm00002589|Glareosae
Carex_praeceptorium|B1345|CAL|spm00001952|Glareosae
Carex_traiziscana|||spm00006096|Glareosae
Carex_traiziscana|||spm00006095|Glareosae
Carex_pseudololiacea|||spm00006085|Glareosae
Carex_pseudololiacea|||spm00006084|Glareosae
Carex_pseudololiacea|||spm00006082|Glareosae
Carex_pseudololiacea|||spm00006080|Glareosae
Carex_pseudololiacea|||spm00006083|Glareosae
Carex_arenaria|arenaria_3448|SWE|spm00002255|Ammoglochin
Carex_arenaria|||spm00005933|Ammoglochin
Carex_arenaria|B115|DEL|spm00000733|Ammoglochin
Carex_arenaria|STA_781|DEL|spm00005359|Ammoglochin
Carex_praecox|STA_853|RUS|spm00005240|Ammoglochin
Carex_colchica|ligerica_1|BUL|spm00002480|Ammoglochin
Carex_brizoides|STA_784|GER|spm00005239|Ammoglochin
Carex_remota|||spm00006118|Remotae
Carex_remota|remota_5863|Russia?|spm00002614|Remotae
Carex_remota|remota_3452|SPA|spm00002613|Remotae
Carex_remota|remota_2057||spm00002612|Remotae
Carex_planata|planata_26567|JAP|spm00002583|Remotae
Carex_planata|planata_4025|JAP|spm00002584|Remotae
Carex_rochebrunii||CHS|spm00005431|Remotae
Carex_remotiuscula|remotiuscula_431|CHC|spm00002615|Remotae
Carex_rochebrunii|rochebrunii_2353||spm00002620|Remotae
Carex_alta|alta_0436063|CH?|spm00002237|Planatae
Carex_gynocrates||MAN|spm00005428|Physoglochin
Carex_gynocrates|B1023|ARK|spm00001630|Physoglochin
Carex_duriuscula|stenophylla_35100|WYO|spm00002674|Divisae
Carex_duriuscula||MAN|spm00005376|Divisae
Carex_duriuscula||MAN|spm00005375|Divisae
Carex_duriuscula|duriuscula_93927|MIN|spm00002386|Divisae
Carex_douglasii|B1530|SAS|spm00002136|Divisae
Carex_duriuscula|B1046|ARK|spm00001653|Divisae
Carex_stenophylla||HUN|spm00002178|Divisae
Carex_spicata_subsp._spicata||NET|spm00004407|Phaestoglochin
Carex_spicata|STA_870|DEL|spm00005418|Phaestoglochin
Carex_spicata|contigua_52|Russia?|spm00002322|Phaestoglochin
Carex_spicata_subsp._spicata||FRA|spm00004406|Phaestoglochin
Carex_spicata_subsp._andresii||SPA|spm00004404|Phaestoglochin
Carex_spicata|||spm00006115|Phaestoglochin
Carex_muricata_subsp._cesanensis||ITA|spm00004397|Phaestoglochin
Carex_spicata_subsp._andresii||SPA|spm00004405|Phaestoglochin
Carex_pairae||SPA|spm00004403|Phaestoglochin
Carex_muricata_subsp._pairae|muricata_3153|SPA|spm00002524|Phaestoglochin
Carex_muricata_subsp._muricata||SPA|spm00004399|Phaestoglochin
Carex_pairae||SPA|spm00004401|Phaestoglochin
Carex_leersii||NET|spm00004394|Phaestoglochin
Carex_divulsa|divulsa_1613|NZN|spm00002379|Phaestoglochin
Carex_divulsa||FRA|spm00004390|Phaestoglochin
Carex_divulsa||SPA|spm00004391|Phaestoglochin
Carex_divulsa||NET|spm00004392|Phaestoglochin
Carex_muricata_subsp._cesanensis||FRA|spm00004398|Phaestoglochin
Carex_magacis||FRA|spm00004396|Phaestoglochin
Carex_magacis||SPA|spm00004395|Phaestoglochin
Carex_divulsa_subsp._divulsa|B974|WAS|spm00001581|Phaestoglochin
Carex_spicata|B666|BUL|spm00001272|Phaestoglochin
Carex_muricata_subsp._lamprocarpa|B1504|MOR|spm00002110|Phaestoglochin
Carex_glomerabilis||CPP|spm00000193|Stenorhynchae
Carex_otrubae||GRB|spm00005259|Vulpinae
Carex_otrubae||SPA|spm00000559|Vulpinae
Carex_glomerabilis||CPP|spm00000194|Stenorhynchae
Carex_paniculata|paniculata_3419|GRC|spm00002565|Heleoglochin
Carex_paniculata|paniculata_2417||spm00002564|Heleoglochin
Carex_paniculata|STA_846|GRB|spm00005393|Heleoglochin
Carex_paniculata|||spm00006109|Heleoglochin
Carex_paniculata|STA_847|SPA|spm00005247|Heleoglochin
Carex_divisa|divisa_3450|FRA|spm00002377|Divisae
Carex_divisa|B1458|MRY|spm00002064|Divisae
Carex_erythrorrhiza||ETH|spm00000192|Stenorhynchae
Carex_erythrorrhiza||ETH|spm00000191|Stenorhynchae
Carex_stipata|STA_874|DEL|spm00005443|Vulpinae
Carex_laevivaginata|STA_829|OHI|spm00005441|Vulpinae
Carex_stipata|STA_873|MRY|spm00005444|Vulpinae
Carex_laevivaginata|B375|ALA|spm00000993|Vulpinae
Carex_stipata_var._stipata|B646|MAN|spm00001253|Vulpinae
Carex_arcta|B092|ASK|spm00000710|Glareosae
Carex_arcta|||spm00005960|Glareosae
Carex_arcta|||spm00005959|Glareosae
Carex_arcta|arcta_3180|WIS|spm00002252|Glareosae
Carex_arcta|||spm00005957|Glareosae
Carex_arcta|||spm00005955|Glareosae
Carex_arcta|STA_779|ORE|spm00005383|Glareosae
Carex_arcta|||spm00005954|Glareosae
Carex_arcta|||spm00005956|Glareosae
Carex_illota|C.illota_5715||spm00004620|Glareosae
Carex_illota|STA_821|COL|spm00005406|Glareosae
Carex_illota|||spm00006113|Glareosae
Carex_illota|||spm00006110|Glareosae
Carex_illota|B343|CAL|spm00000961|Glareosae
Carex_illota|||spm00006111|Glareosae
Carex_illota|illota_700|CAL|spm00002445|Glareosae
Carex_laeviculmis|B794|CAL|spm00001397|Glareosae
Carex_laeviculmis|||spm00006051|Glareosae
Carex_laeviculmis|||spm00006053|Glareosae
Carex_laeviculmis|STA_827|CAL|spm00005273|Glareosae
Carex_laeviculmis||CAL|spm00005274|Glareosae
Carex_laeviculmis||CAL|spm00005272|Glareosae
Carex_laeviculmis|Carex_STARR_8||FASTA.LABEL.NO.SPECIMEN.MATCH|Glareosae
Carex_laeviculmis|||spm00006055|Glareosae
Carex_laeviculmis|laeviculmis_3189|CAL|spm00002462|Glareosae
Carex_laeviculmis|laeviculmis_411|CAL|spm00002463|Glareosae
Carex_disperma|STA_803|MAN|spm00005372|Dispermae
Carex_disperma|disperma_3167|WIS|spm00002371|Dispermae
Carex_disperma|||spm00005940|Dispermae
Carex_disperma|B1045|ARK|spm00001652|Dispermae
Carex_disperma|||spm00005945|Dispermae
Carex_disperma|||spm00005942|Dispermae
Carex_disperma|||spm00005943|Dispermae
Carex_chordorrhiza|STA_793|MAN|spm00005365|Chordorrhizae
Carex_chordorrhiza|chordorrhiza_827||spm00002313|Chordorrhizae
Carex_chordorrhiza|chordorrhiza_3176|WIS|spm00002311|Chordorrhizae
Carex_chordorrhiza|B1318|BRC|spm00001925|Chordorrhizae
Carex_sterilis|STA_872|OHI|spm00005436|Stellulatae
Carex_sterilis|sterilis_4696|INI|spm00002678|Stellulatae
Carex_sterilis|B1136|MAN|spm00001743|Stellulatae
Carex_atlantica_subsp._atlantica|B100|FLA|spm00000718|Stellulatae
Carex_ruthii|STA_861|GEO|spm00005434|Stellulatae
Carex_ruthii|B600a|NCA|spm00001206|Stellulatae
Carex_ruthii|ruthii_4011A|NCA|spm00002627|Stellulatae
Carex_echinata|echinata_3196|CAL|spm00002392|Stellulatae
Carex_interior|interior_3145|WIS|spm00002452|Stellulatae
Carex_interior|STA_823|MAN|spm00005433|Stellulatae
Carex_wiegandii|wiegandii_Reznicek|MAI|spm00002743|Stellulatae
Carex_wiegandii|STA_884|MAI|spm00005437|Stellulatae
Carex_wiegandii|B748|MAI|spm00001353|Stellulatae
Carex_echinata_subsp._echinata|B1026|ARK|spm00001633|Stellulatae
Carex_echinata|STA_110|GRB|spm00005186|Stellulatae
Carex_exilis|B269|DEL|spm00000887|Stellulatae
Carex_exilis|exilis_sn|MAI|spm00002400|Stellulatae
Carex_seorsa|STA_864|KTY|spm00005435|Stellulatae
Carex_seorsa|B635|DEL|spm00001242|Stellulatae
